voter_country,receiver_country,Score
Moldova,Georgia,-0.5714285714285714
Moldova,Germany,0.06294758213362867
Moldova,Hungary,-1.4880029531192323
Moldova,Israel,2.5020090822923913
Moldova,Italy,-0.4580182379868064
Moldova,Latvia,-0.5
Moldova,Lithuania,-0.48944064656273967
Moldova,Malta,-0.6912951547097889
Moldova,Poland,-1.754620927318296
Moldova,Russia,6.296479942821406
Moldova,Serbia,-2.5387170449138687
Moldova,Spain,0.038594927477513995
Moldova,Sweden,-0.36804429185196735
Moldova,Netherlands,-0.5742923317937499
Moldova,Ukraine,3.362635886824993
Moldova,United Kingdom,-0.4509594261225005
Montenegro,Armenia,-1.4051587301587303
Montenegro,Australia,-1.6099324744078007
Montenegro,Austria,-1.5027685492801772
Montenegro,Azerbaijan,2.436970092915215
Montenegro,Belgium,-1.1369047619047619
Montenegro,Bulgaria,0.3851974898486527
Montenegro,Croatia,7.380952380952381
Montenegro,Cyprus,-0.6720045647300326
Montenegro,Czechia,-1.3239329268292683
Montenegro,France,-0.847403505928747
Montenegro,Georgia,-0.5714285714285714
Montenegro,Germany,-0.7244629014396456
Montenegro,Hungary,2.1786637135474343
Montenegro,Israel,-1.90167598519839
Montenegro,Italy,2.505333171271912
Montenegro,Latvia,-1.5
Montenegro,Lithuania,-1.5756644518272427
Montenegro,Malta,-0.4343786295005807
Montenegro,Poland,-1.628968253968254
Montenegro,Russia,2.7267711962833916
Montenegro,Serbia,9.352244719498689
Montenegro,Spain,0.04631391297301679
Montenegro,Sweden,-2.113237717094779
Montenegro,Netherlands,-1.6891507981524998
Montenegro,Ukraine,0.7489133444075307
Montenegro,United Kingdom,-1.1411513113470007
Norway,Armenia,-1.4051587301587303
Norway,Australia,0.7900675255921994
Norway,Austria,1.1638981173864893
Norway,Azerbaijan,-0.4196546948985974
Norway,Belgium,0.8129988432620012
Norway,Bulgaria,-0.4034095749212028
Norway,Croatia,-1.119047619047619
Norway,Cyprus,-1.2237565294331572
Norway,Czechia,-0.3239329268292683
Norway,France,-0.14124349131791167
Norway,Georgia,-0.5714285714285714
Norway,Germany,0.396280915466962
Norway,Hungary,-0.8213362864525656
Norway,Israel,-0.6646575843742754
Norway,Italy,-1.4580182379868063
Norway,Latvia,1.5
Norway,Lithuania,8.76055935343726
Norway,Malta,0.3087048452902112
Norway,Poland,3.245379072681704
Norway,Russia,-3.37018672384526
Norway,Serbia,-1.9387170449138686
Norway,Spain,-1.1280717391891526
Norway,Sweden,4.48909856529089
Norway,Netherlands,0.5923743348729169
Norway,Ukraine,-1.9706974465083402
Norway,United Kingdom,0.04904057387749953
Poland,Armenia,-0.7384920634920635
Poland,Australia,0.9900675255921995
Poland,Austria,-0.16943521594684388
Poland,Azerbaijan,-0.8196546948985974
Poland,Belgium,1.1280906593406594
Poland,Bulgaria,-0.9034095749212028
Poland,Croatia,0.2715121136173768
Poland,Cyprus,0.2762434705668429
Poland,Czechia,0.35664313222079586
Poland,France,-0.9454858275901952
Poland,Georgia,-0.5714285714285714
Poland,Germany,-0.43705241786637133
Poland,Hungary,3.845330380214101
Poland,Israel,0.16867574895905801
Poland,Italy,-1.1045300495810988
Poland,Latvia,3.5
Poland,Lithuania,-1.0336577804080864
Poland,Malta,-0.6912951547097889
Poland,Russia,-1.3701867238452603
Poland,Serbia,-1.5387170449138687
Poland,Spain,-0.29473840585581934
Poland,Sweden,1.346241422433747
Poland,Netherlands,0.09237433487291673
Poland,Ukraine,4.695969220158326
Poland,United Kingdom,-0.4509594261225005
Russia,Armenia,8.80952380952381
Russia,Australia,0.015985558526681598
Russia,Austria,1.7458471760797338
Russia,Azerbaijan,5.658908841835671
Russia,Belgium,-0.6456043956043955
Russia,Bulgaria,-2.196609591958429
Russia,Croatia,-0.7857142857142857
Russia,Cyprus,3.486420343694876
Russia,Czechia,-1.056910569105691
Russia,France,-0.5825144556710071
Russia,Georgia,-0.5714285714285714
Russia,Germany,-0.8502214839424141
Russia,Hungary,-1.4224806201550386
Russia,Israel,0.24988079135838648
Russia,Italy,-0.98119983627641
Russia,Latvia,-0.5
Russia,Lithuania,-2.2109208620836527
Russia,Malta,-0.6912951547097889
Russia,Poland,-0.2857142857142856
Russia,Serbia,-1.0171463061423356
Russia,Spain,-0.4873457040218243
Russia,Sweden,-1.1703933002146274
Russia,Netherlands,-0.7596527834049105
Russia,Ukraine,2.565309367634949
Russia,United Kingdom,-0.2112605677551792
San Marino,Armenia,-0.7384920634920635
San Marino,Australia,-0.6099324744078005
San Marino,Austria,-1.5027685492801772
San Marino,Azerbaijan,-0.21965469489859735
San Marino,Belgium,-0.6219093406593407
San Marino,Bulgaria,0.5965904250787972
San Marino,Croatia,-0.11904761904761912
San Marino,Cyprus,2.609576803900176
San Marino,Czechia,1.1760670731707317
San Marino,France,-0.6121524942568618
San Marino,Georgia,-0.5714285714285714
San Marino,Germany,0.06294758213362867
San Marino,Hungary,-0.4880029531192322
San Marino,Israel,1.5020090822923915
San Marino,Italy,2.399124619156051
San Marino,Latvia,4.5
San Marino,Lithuania,-0.43365778040808645
San Marino,Malta,-0.6912951547097889
San Marino,Poland,-0.7546209273182958
San Marino,Russia,1.9631466094880732
San Marino,Serbia,-0.9387170449138686
San Marino,Spain,0.37192826081084734
San Marino,Sweden,-0.6537585775662532
San Marino,Netherlands,-0.5742923317937499
San Marino,Ukraine,1.02930255349166
San Marino,United Kingdom,0.2157072405441662
Serbia,Armenia,-0.7384920634920635
Serbia,Australia,-0.40993247440780056
Serbia,Austria,-0.4823395698548697
Serbia,Azerbaijan,-0.4196546948985973
Serbia,Belgium,0.12809065934065939
Serbia,Bulgaria,1.3465904250787972
Serbia,Croatia,4.271512113617376
Serbia,Cyprus,1.0367553225749482
Serbia,Czechia,0.5566431322207959
Serbia,France,0.0016136515392312248
Serbia,Georgia,-0.5714285714285714
Serbia,Germany,-0.603719084533038
Serbia,Hungary,9.178663713547435
Serbia,Israel,0.0020090822923913474
Serbia,Italy,0.5419817620131936
Serbia,Latvia,-1.5
Serbia,Lithuania,-1.9894406465627397
Serbia,Malta,-0.6912951547097889
Serbia,Poland,-2.9623015873015874
Serbia,Russia,2.963146609488073
Serbia,Spain,0.7052615941441807
Serbia,Sweden,-1.7966157204233961
Serbia,Netherlands,-1.0742923317937498
Serbia,Ukraine,-1.3701000937047447
Serbia,United Kingdom,-0.9509594261225005
Slovenia,Armenia,-1.4051587301587303
Slovenia,Australia,-0.6099324744078005
Slovenia,Austria,1.1638981173864895
Slovenia,Azerbaijan,-0.4196546948985974
Slovenia,Belgium,-0.18700115673799877
Slovenia,Bulgaria,-1.4034095749212028
Slovenia,Croatia,8.60484544695071
Slovenia,Cyprus,-0.7632446774250516
Slovenia,Czechia,0.6760670731707317
Slovenia,France,-0.855529205603626
Slovenia,Georgia,-0.5714285714285714
Slovenia,Germany,0.06294758213362867
Slovenia,Hungary,0.5119970468807679
Slovenia,Israel,-1.8239048907228146
Slovenia,Italy,2.8276960477274793
Slovenia,Latvia,-1.5
Slovenia,Lithuania,-2.2394406465627394
Slovenia,Malta,-0.6912951547097889
Slovenia,Poland,-1.5046209273182958
Slovenia,Russia,-2.036853390511927
Slovenia,Serbia,8.48089369064195
Slovenia,Spain,-0.6280717391891527
Slovenia,Sweden,-0.9394728632805389
Slovenia,Netherlands,-0.5742923317937499
Slovenia,Ukraine,-0.9701000937047448
Slovenia,United Kingdom,-0.9509594261225005
Spain,Armenia,0.5974467418546365
Spain,Australia,0.1900675255921994
Spain,Austria,-0.8361018826135105
Spain,Azerbaijan,-1.0196546948985972
Spain,Belgium,-0.38700115673799884
Spain,Bulgaria,5.096590425078797
Spain,Croatia,-1.619047619047619
Spain,Cyprus,-0.36324467742505173
Spain,Czechia,1.1760670731707317
Spain,France,3.2211808390764713
Spain,Georgia,-0.5714285714285714
Spain,Germany,0.396280915466962
Spain,Hungary,-2.1546696197858988
Spain,Israel,0.8353424156257248
Spain,Italy,2.5419817620131937
Spain,Latvia,-1.5
Spain,Lithuania,-1.7394406465627397
Spain,Malta,0.3087048452902112
Spain,Poland,-0.9623015873015873
Spain,Russia,-2.37018672384526
Spain,Serbia,-2.138717044913869
Spain,Sweden,0.20338427957660393
Spain,Netherlands,0.09237433487291676
Spain,Ukraine,0.19596922015832666
Spain,United Kingdom,0.5490405738774996
Sweden,Armenia,-1.4051587301587303
Sweden,Australia,1.5662843415022714
Sweden,Austria,0.8305647840531561
Sweden,Azerbaijan,-0.6196546948985974
Sweden,Belgium,2.012998843262001
Sweden,Bulgaria,-0.9034095749212028
Sweden,Croatia,0.2715121136173768
Sweden,Cyprus,-1.1632446774250518
Sweden,Czechia,-0.04335686777920413
Sweden,France,-0.5698149198893402
Sweden,Georgia,-0.5714285714285714
Sweden,Germany,0.22961424880029535
Sweden,Hungary,-0.8213362864525656
Sweden,Israel,0.17609510927718536
Sweden,Italy,-2.743732523701092
Sweden,Latvia,-1.5
Sweden,Lithuania,3.0105593534372606
Sweden,Malta,-0.02462848804312216
Sweden,Poland,3.704365079365079
Sweden,Russia,-3.036853390511927
Sweden,Serbia,-0.7387170449138687
Sweden,Spain,-0.7947384058558195
Sweden,Netherlands,0.09237433487291676
Sweden,Ukraine,-1.1373641131750067
Sweden,United Kingdom,0.04904057387749953
Switzerland,Armenia,-1.4051587301587303
Switzerland,Australia,-1.4099324744078006
Switzerland,Austria,3.163898117386489
Switzerland,Azerbaijan,-1.2196546948985971
Switzerland,Belgium,-0.12190934065934057
Switzerland,Bulgaria,-2.153409574921203
Switzerland,Croatia,2.6048454469507103
Switzerland,Cyprus,-1.3632446774250517
Switzerland,Czechia,-1.3239329268292683
Switzerland,France,0.05451417240980482
Switzerland,Georgia,-0.5714285714285714
Switzerland,Germany,2.7118498072423582
Switzerland,Hungary,-0.4880029531192322
Switzerland,Israel,-0.9979909177076086
Switzerland,Italy,4.541981762013194
Switzerland,Latvia,-1.5
Switzerland,Lithuania,-2.4894406465627394
Switzerland,Malta,-0.6912951547097889
Switzerland,Poland,-0.9623015873015873
Switzerland,Russia,-3.7035200571785936
Switzerland,Serbia,7.147560357308618
Switzerland,Spain,1.038594927477514
Switzerland,Sweden,-0.7966157204233959
Switzerland,Netherlands,-0.5742923317937499
Switzerland,Ukraine,-2.570100093704745
Switzerland,United Kingdom,-0.11762609278916714
Netherlands,Armenia,1.2615079365079365
Netherlands,Australia,-0.10038232516439521
Netherlands,Austria,2.0176604301451304
Netherlands,Azerbaijan,-0.4196546948985974
Netherlands,Belgium,5.412998843262001
Netherlands,Bulgaria,-1.4034095749212028
Netherlands,Croatia,-0.11904761904761912
Netherlands,Cyprus,-0.9632446774250518
Netherlands,Czechia,0.1760670731707317
Netherlands,France,0.38784750574313814
Netherlands,Georgia,-0.5714285714285714
Netherlands,Germany,1.3962809154669618
Netherlands,Hungary,0.5119970468807679
Netherlands,Israel,0.3353424156257247
Netherlands,Italy,-1.3151610951296635
Netherlands,Latvia,-1.5
Netherlands,Lithuania,-1.9894406465627397
Netherlands,Malta,-0.3579618213764555
Netherlands,Poland,1.995379072681704
Netherlands,Russia,-4.703520057178594
Netherlands,Serbia,-1.9387170449138686
Netherlands,Spain,0.37192826081084734
Netherlands,Sweden,0.34624142243374684
Netherlands,Ukraine,-0.9701000937047448
Netherlands,United Kingdom,0.3823739072108328
Ukraine,Armenia,0.9281746031746031
Ukraine,Australia,-0.21363510520487264
Ukraine,Austria,-1.5027685492801772
Ukraine,Azerbaijan,2.335187728937729
Ukraine,Belgium,-0.3719093406593406
Ukraine,Bulgaria,-2.653409574921203
Ukraine,Croatia,0.60484544695071
Ukraine,Cyprus,-1.2589338955618024
Ukraine,Czechia,1.4884868421052633
Ukraine,France,1.0507828605503025
Ukraine,Georgia,5.428571428571429
Ukraine,Germany,-0.7244629014396456
Ukraine,Hungary,-0.4880029531192322
Ukraine,Israel,-0.02685739393205715
Ukraine,Italy,-1.0912897180339038
Ukraine,Latvia,3.5
Ukraine,Lithuania,3.366342219591914
Ukraine,Malta,-0.793040293040293
Ukraine,Poland,5.245379072681704
Ukraine,Russia,2.4203296703296706
Ukraine,Serbia,-2.8441280134594087
Ukraine,Spain,-1.0951495016611297
Ukraine,Sweden,-1.051336226672824
Ukraine,Netherlands,-0.015980066445182795
Ukraine,United Kingdom,1.0217620116181927
United Kingdom,Armenia,-1.4051587301587303
United Kingdom,Australia,1.732951008168938
United Kingdom,Austria,-1.5027685492801772
United Kingdom,Azerbaijan,-0.6196546948985974
United Kingdom,Belgium,0.01299884326200118
United Kingdom,Bulgaria,4.846590425078797
United Kingdom,Croatia,0.8809523809523809
United Kingdom,Cyprus,0.2367553225749483
United Kingdom,Czechia,-0.0739329268292683
United Kingdom,France,-1.4454858275901952
United Kingdom,Georgia,-0.5714285714285714
United Kingdom,Germany,-0.103719084533038
United Kingdom,Hungary,-1.8213362864525655
United Kingdom,Israel,-0.6646575843742754
United Kingdom,Italy,-3.9378633829144323
United Kingdom,Latvia,1.5
United Kingdom,Lithuania,8.166342219591915
United Kingdom,Malta,1.308704845290211
United Kingdom,Poland,6.745379072681704
United Kingdom,Russia,-3.37018672384526
United Kingdom,Serbia,-2.3387170449138686
United Kingdom,Spain,0.538594927477514
United Kingdom,Sweden,-0.36804429185196746
United Kingdom,Netherlands,-0.9076256651270832
United Kingdom,Ukraine,-1.4706974465083402
Albania,Belarus,-0.5513937282229965
Albania,Denmark,-1.9354905509187983
Albania,Greece,5.068379232556062
Albania,Moldova,-2.1312191200272594
Albania,Norway,-1.9356996004927163
Albania,Portugal,-0.7408233239628589
Albania,Romania,-1.3291666666666666
Armenia,Belarus,-0.5513937282229965
Armenia,Denmark,-1.9354905509187983
Armenia,Greece,0.43305265195509096
Armenia,Moldova,-0.978377630121816
Armenia,Norway,-0.6151472128989519
Armenia,Portugal,1.2430047988187523
Armenia,Romania,-2.3291666666666666
Australia,Belarus,-0.5513937282229965
Australia,Denmark,4.064509449081202
Australia,Greece,-1.181620767443938
Australia,Moldova,1.1187808799727406
Australia,Norway,1.5643003995072837
Australia,Portugal,-0.9908233239628589
Australia,Romania,1.6708333333333334
Austria,Belarus,-0.5513937282229965
Austria,Denmark,-0.2688238842521315
Austria,Greece,-1.181620767443938
Austria,Moldova,-1.6312191200272594
Austria,Norway,0.06430039950728372
Austria,Portugal,0.2591766760371411
Austria,Romania,1.6708333333333334
Azerbaijan,Belarus,1.9486062717770034
Azerbaijan,Denmark,-1.9354905509187983
Azerbaijan,Greece,-0.4316207674439381
Azerbaijan,Moldova,-0.38121912002725944
Azerbaijan,Norway,0.5643003995072838
Azerbaijan,Portugal,-0.7408233239628589
Azerbaijan,Romania,-2.3291666666666666
Belarus,Denmark,0.39784278241453513
Belarus,Greece,-0.6379210220673635
Belarus,Moldova,3.5199335548172757
Belarus,Norway,4.419491487273677
Belarus,Portugal,-1.1854928017718716
Belarus,Romania,-3.333333333333333
Belgium,Belarus,-0.5513937282229965
Belgium,Denmark,-0.2688238842521315
Belgium,Greece,-1.181620767443938
Belgium,Moldova,-0.38121912002725944
Belgium,Norway,-0.7690329338260495
Belgium,Portugal,0.5091766760371411
Belgium,Romania,-0.3291666666666665
Bulgaria,Belarus,-0.7857142857142857
Bulgaria,Denmark,-2.281284606866002
Bulgaria,Greece,2.952960927960928
Bulgaria,Moldova,2.118780879972741
Bulgaria,Norway,-1.708106525257688
Bulgaria,Portugal,-0.9908233239628589
Bulgaria,Romania,2.6708333333333334
Croatia,Belarus,-0.5513937282229965
Croatia,Denmark,-1.2688238842521316
Croatia,Greece,-1.181620767443938
Croatia,Moldova,-1.1049752960218076
Croatia,Norway,-0.9356996004927162
Croatia,Portugal,-0.2408233239628589
Croatia,Romania,-0.3291666666666665
Cyprus,Belarus,-0.5513937282229965
Cyprus,Denmark,-1.9354905509187983
Cyprus,Greece,10.318379232556062
Cyprus,Moldova,-2.3049752960218077
Cyprus,Norway,-1.6023662671593828
Cyprus,Portugal,-0.9908233239628589
Cyprus,Romania,0.6708333333333334
Czechia,Belarus,0.9486062717770035
Czechia,Denmark,0.39784278241453513
Czechia,Greece,0.8183792325560619
Czechia,Moldova,3.495024703978193
Czechia,Norway,-0.10236626715938298
Czechia,Portugal,-0.7408233239628589
Czechia,Romania,-0.3291666666666665
Denmark,Belarus,-0.5513937282229965
Denmark,Greece,-1.181620767443938
Denmark,Moldova,-0.9049752960218076
Denmark,Norway,5.397633732840617
Denmark,Portugal,-1.490823323962859
Denmark,Romania,-1.3291666666666666
Estonia,Belarus,0.4486062717770035
Estonia,Denmark,2.7311761157478682
Estonia,Greece,-1.181620767443938
Estonia,Moldova,-1.3812191200272594
Estonia,Norway,1.0643003995072837
Estonia,Portugal,-0.2408233239628589
Estonia,Romania,-0.3291666666666665
North Macedonia,Belarus,-0.5513937282229965
North Macedonia,Denmark,-1.9354905509187983
North Macedonia,Greece,-1.181620767443938
North Macedonia,Moldova,-1.6312191200272594
North Macedonia,Norway,-1.5859974153281016
North Macedonia,Portugal,-0.9908233239628589
North Macedonia,Romania,-3.3291666666666666
Finland,Belarus,-0.5513937282229965
Finland,Denmark,1.397842782414535
Finland,Greece,-1.181620767443938
Finland,Moldova,-0.7049752960218075
Finland,Norway,2.2309670661739505
Finland,Portugal,0.2591766760371411
Finland,Romania,-1.8291666666666666
France,Belarus,-0.5513937282229965
France,Denmark,0.06450944908120171
France,Greece,-1.181620767443938
France,Moldova,3.895024703978193
France,Norway,-1.9356996004927163
France,Portugal,5.523130814513924
France,Romania,2.1708333333333334
Georgia,Belarus,2.4486062717770034
Georgia,Denmark,-1.2688238842521316
Georgia,Greece,2.0683792325560617
Georgia,Moldova,-0.5049752960218076
Georgia,Norway,-3.1023662671593826
Georgia,Portugal,-0.7408233239628589
Georgia,Romania,-3.3291666666666666
Germany,Belarus,-0.5513937282229965
Germany,Denmark,0.39784278241453513
Germany,Greece,-1.181620767443938
Germany,Moldova,0.11878087997274056
Germany,Norway,-0.26903293382604965
Germany,Portugal,0.2591766760371411
Germany,Romania,-0.3291666666666665
Greece,Belarus,-0.5513937282229965
Greece,Denmark,-1.9354905509187983
Greece,Moldova,-1.6312191200272594
Greece,Norway,-0.9356996004927165
Greece,Portugal,-0.7408233239628589
Greece,Romania,-1.8291666666666666
Hungary,Belarus,-0.5513937282229965
Hungary,Denmark,2.0645094490812017
Hungary,Greece,-0.6379210220673635
Hungary,Moldova,1.5199335548172759
Hungary,Norway,1.75282482060701
Hungary,Portugal,-1.1854928017718716
Hungary,Romania,0.666666666666667
Iceland,Belarus,-0.5513937282229965
Iceland,Denmark,3.397842782414535
Iceland,Greece,-1.181620767443938
Iceland,Moldova,-1.1312191200272594
Iceland,Norway,2.564300399507284
Iceland,Portugal,0.7591766760371411
Iceland,Romania,-0.8291666666666665
Ireland,Belarus,-0.5513937282229965
Ireland,Denmark,-1.2688238842521316
Ireland,Greece,-1.181620767443938
Ireland,Moldova,0.29502470397819247
Ireland,Norway,0.06430039950728368
Ireland,Portugal,0.2591766760371411
Ireland,Romania,3.6708333333333334
Israel,Belarus,0.4486062717770035
Israel,Denmark,-0.2688238842521315
Israel,Greece,-1.181620767443938
Israel,Moldova,1.4950247039781925
Israel,Norway,0.5643003995072836
Israel,Portugal,0.2591766760371411
Israel,Romania,0.1708333333333335
Italy,Belarus,-0.5513937282229965
Italy,Denmark,0.7311761157478683
Italy,Greece,-1.181620767443938
Italy,Moldova,5.495024703978193
Italy,Norway,0.5643003995072836
Italy,Portugal,-1.240823323962859
Italy,Romania,5.670833333333333
Latvia,Belarus,2.4486062717770034
Latvia,Denmark,-0.2688238842521315
Latvia,Greece,-1.181620767443938
Latvia,Moldova,1.3687808799727408
Latvia,Norway,0.06430039950728372
Latvia,Portugal,-0.2408233239628589
Latvia,Romania,-0.8291666666666665
Lithuania,Belarus,-0.05139372822299651
Lithuania,Denmark,1.397842782414535
Lithuania,Greece,-1.181620767443938
Lithuania,Moldova,-0.7049752960218075
Lithuania,Norway,1.2140025846718985
Lithuania,Portugal,2.009176676037141
Lithuania,Romania,-1.3291666666666666
Malta,Belarus,-0.5513937282229965
Malta,Denmark,-1.2688238842521316
Malta,Greece,-1.181620767443938
Malta,Moldova,-3.8812191200272594
Malta,Norway,1.2309670661739505
Malta,Portugal,-0.7408233239628589
Malta,Romania,1.1708333333333334
Moldova,Belarus,-0.05139372822299651
Moldova,Denmark,-1.9354905509187983
Moldova,Greece,2.3183792325560617
Moldova,Norway,-0.10236626715938295
Moldova,Portugal,-1.240823323962859
Moldova,Romania,7.670833333333334
Montenegro,Belarus,-0.5513937282229965
Montenegro,Denmark,-1.9354905509187983
Montenegro,Greece,-0.9002806813782422
Montenegro,Moldova,-1.6450442967884829
Montenegro,Norway,-2.8478813845447424
Montenegro,Portugal,0.9096714654854189
Montenegro,Romania,-3.3291666666666666
Norway,Belarus,-0.5513937282229965
Norway,Denmark,3.0645094490812017
Norway,Greece,0.5683792325560619
Norway,Moldova,-1.6312191200272594
Norway,Portugal,0.2591766760371411
Norway,Romania,1.6708333333333334
Poland,Belarus,1.4486062717770036
Poland,Denmark,0.06450944908120186
Poland,Greece,-1.181620767443938
Poland,Moldova,-0.8812191200272594
Poland,Norway,0.397633732840617
Poland,Portugal,0.00917667603714109
Poland,Romania,0.1708333333333335
Portugal,Armenia,-0.5125
Portugal,Australia,0.12448916889501117
Portugal,Austria,-0.8255813953488372
Portugal,Azerbaijan,-1.0900445590994372
Portugal,Belarus,-0.5513937282229965
Portugal,Belgium,0.8198199826489301
Portugal,Bulgaria,-0.7759746713235085
Portugal,Croatia,-2.4523809523809526
Portugal,Cyprus,-0.8885796563051241
Portugal,Denmark,-0.9354905509187983
Portugal,France,1.6010889426687855
Portugal,Germany,0.9231561461794019
Portugal,Greece,-0.6816207674439381
Portugal,Hungary,-1.5653377630121816
Portugal,Israel,-1.545208148868178
Portugal,Italy,0.7672326906026941
Portugal,Moldova,4.695024703978193
Portugal,Norway,-1.4356996004927163
Portugal,Poland,-1.8005952380952381
Portugal,Romania,0.1708333333333335
Portugal,Spain,5.7230143092653165
Portugal,Sweden,0.12220229442667274
Portugal,Netherlands,0.6965634875617859
Portugal,Ukraine,2.97325830228523
Portugal,United Kingdom,0.09694392674823755
Romania,Armenia,-0.5125
Romania,Australia,-0.37551083110498884
Romania,Austria,-0.8255813953488372
Romania,Azerbaijan,1.4099554409005628
Romania,Belarus,-0.5513937282229965
Romania,Belgium,-0.42445054945054933
Romania,Bulgaria,0.8906919953431581
Romania,Croatia,0.5476190476190474
Romania,Cyprus,-0.4161268829388362
Romania,Denmark,-1.2688238842521316
Romania,France,0.7677556093354522
Romania,Germany,0.12315614617940203
Romania,Greece,-0.9316207674439381
Romania,Hungary,7.434662236987818
Romania,Israel,0.8547918511318219
Romania,Italy,1.4338993572693608
Romania,Moldova,8.295024703978193
Romania,Norway,-1.6023662671593828
Romania,Poland,-1.8005952380952381
Romania,Portugal,-0.9908233239628589
Romania,Spain,0.09393296059206432
Romania,Sweden,-0.3777977055733272
Romania,Netherlands,0.6965634875617859
Romania,Ukraine,-1.0267416977147699
Romania,United Kingdom,-0.5030560732517625
San Marino,Belarus,-0.5513937282229965
San Marino,Denmark,0.06450944908120186
San Marino,Greece,4.818379232556062
San Marino,Moldova,0.8950247039781924
San Marino,Norway,-1.9356996004927165
San Marino,Portugal,-0.9908233239628589
San Marino,Romania,0.1708333333333335
Serbia,Belarus,-0.5513937282229965
Serbia,Denmark,-0.6021572175854648
Serbia,Greece,-0.4316207674439381
Serbia,Moldova,0.8687808799727406
Serbia,Norway,-0.10236626715938302
Serbia,Portugal,-0.7408233239628589
Serbia,Romania,1.1708333333333334
Slovenia,Belarus,-0.5513937282229965
Slovenia,Denmark,1.397842782414535
Slovenia,Greece,2.8183792325560617
Slovenia,Moldova,-1.6312191200272594
Slovenia,Norway,0.06430039950728368
Slovenia,Portugal,-0.7408233239628589
Slovenia,Romania,-2.3291666666666666
Spain,Belarus,-0.5513937282229965
Spain,Denmark,-1.9354905509187983
Spain,Greece,-1.181620767443938
Spain,Moldova,-0.9049752960218076
Spain,Norway,0.06430039950728372
Spain,Portugal,1.9231308145139234
Spain,Romania,5.170833333333334
Sweden,Belarus,-0.5513937282229965
Sweden,Denmark,4.397842782414535
Sweden,Greece,-1.181620767443938
Sweden,Moldova,-2.1312191200272594
Sweden,Norway,5.564300399507284
Sweden,Portugal,-0.2408233239628589
Sweden,Romania,-1.8291666666666666
Switzerland,Belarus,-0.5513937282229965
Switzerland,Denmark,-0.9354905509187983
Switzerland,Greece,-1.181620767443938
Switzerland,Moldova,-3.1312191200272594
Switzerland,Norway,-1.7690329338260495
Switzerland,Portugal,6.523130814513924
Switzerland,Romania,-1.3291666666666666
Netherlands,Belarus,-0.5513937282229965
Netherlands,Denmark,2.397842782414535
Netherlands,Greece,1.318379232556062
Netherlands,Moldova,-0.38121912002725944
Netherlands,Norway,0.7309670661739504
Netherlands,Portugal,1.759176676037141
Netherlands,Romania,0.1708333333333335
Ukraine,Belarus,7.214285714285714
Ukraine,Denmark,1.7187153931339978
Ukraine,Greece,-1.3803724053724054
Ukraine,Moldova,2.2950247039781924
Ukraine,Norway,-0.7033273254693082
Ukraine,Portugal,-0.2408233239628589
Ukraine,Romania,-1.8291666666666666
United Kingdom,Belarus,-0.5513937282229965
United Kingdom,Denmark,0.7311761157478683
United Kingdom,Greece,-1.181620767443938
United Kingdom,Moldova,0.09502470397819249
United Kingdom,Norway,1.0643003995072837
United Kingdom,Portugal,-0.7408233239628589
United Kingdom,Romania,1.6708333333333334
Albania,Estonia,1.0023917564757043
Albania,Finland,-1.4173410381947713
Albania,Ireland,5.558139534883721
Albania,Slovenia,-0.3860395458299748
Armenia,Albania,-1.2475893363584798
Armenia,Estonia,2.669058423142371
Armenia,Finland,-1.6932068543451653
Armenia,Ireland,-1.441860465116279
Armenia,Slovenia,-0.9869540555870675
Australia,Albania,-1.1308715233842856
Australia,Estonia,-1.9976082435242957
Australia,Finland,0.5826589618052286
Australia,Ireland,6.558139534883721
Australia,Slovenia,-0.7193728791633082
Austria,Albania,0.013688462724943673
Austria,Estonia,-1.9976082435242957
Austria,Finland,-0.16734103819477142
Austria,Ireland,2.558139534883721
Austria,Slovenia,0.013045944412932553
Azerbaijan,Albania,-1.1308715233842856
Azerbaijan,Estonia,-1.9976082435242957
Azerbaijan,Finland,-0.9173410381947714
Azerbaijan,Ireland,-1.441860465116279
Azerbaijan,Slovenia,0.6139604541700252
Belarus,Albania,-1.2475893363584798
Belarus,Estonia,-1.7714123652864435
Belarus,Finland,-0.5348837209302325
Belarus,Ireland,-1.441860465116279
Belarus,Slovenia,1.5130459444129325
Belgium,Albania,-0.4863115372750563
Belgium,Estonia,-1.9976082435242957
Belgium,Finland,0.3326589618052286
Belgium,Ireland,2.558139534883721
Belgium,Slovenia,-0.9869540555870675
Bulgaria,Albania,-1.1231365533691116
Bulgaria,Estonia,-1.4110465116279072
Bulgaria,Finland,0.408457563108726
Bulgaria,Ireland,-1.441860465116279
Bulgaria,Slovenia,-0.5348837209302325
Croatia,Albania,1.7636884627249438
Croatia,Estonia,-1.3309415768576291
Croatia,Finland,-0.16734103819477142
Croatia,Ireland,-1.441860465116279
Croatia,Slovenia,8.613960454170025
Cyprus,Albania,-1.1308715233842856
Cyprus,Estonia,-0.6642749101909625
Cyprus,Finland,-1.4173410381947713
Cyprus,Ireland,-1.441860465116279
Cyprus,Slovenia,-0.9869540555870675
Czechia,Albania,-1.1308715233842856
Czechia,Estonia,1.3357250898090376
Czechia,Finland,-0.4173410381947714
Czechia,Ireland,2.558139534883721
Czechia,Slovenia,-0.05270621249664146
Denmark,Albania,-1.1308715233842856
Denmark,Estonia,1.6690584231423709
Denmark,Finland,0.5826589618052286
